method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,regression,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count,task_id,repeat
Random,3,4179803:fbrt_lead_emergency_brake:wide_initial:30,fbrt_lead_emergency_brake,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-bcd4bb21ce1d1541701a4f13,0,[],,2,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,4,4179803:fbrt_cutin:initial:26,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,False,False,False,legacy-703c34334288128b6fee2222,0,[],,3,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,5,4179803:fbrt_cutout_static:initial:11,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-2414b5def0e2744546a5eaa3,0,[],,4,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,6,4179803:fbrt_cutin:initial:27,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,False,False,False,legacy-0070a0e5002359fc92a37607,0,[],,5,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,7,4179803:fbrt_cutin:initial:22,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,False,False,False,legacy-3cc15bd7448ad60b60b2f0c4,0,[],,6,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,8,4179803:fbrt_cutin:initial:17,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,False,False,False,legacy-40facd32df86555e1a651451,0,[],,7,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,9,4179803:fbrt_cutout_static:initial:15,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-b625a98cc2b42310fa416aee,0,[],,8,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,10,4179803:fbrt_stop_hold_go:initial:28,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-db050fb991e3d19afc127ab5,0,[],,9,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,11,4179803:fbrt_stop_hold_go:initial:6,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-eb922c1e538e3342ad5f1d85,0,[],,10,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,12,4179803:fbrt_stop_hold_go:initial:8,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-9889b709b64f1cb58d631083,0,[],,11,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,13,4179803:fbrt_cutout_static:initial:8,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-a4a60291883a5e7b9c01070f,0,[],,12,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,14,4179803:fbrt_stop_hold_go:initial:11,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-6d27ddd0aa9bfdc882e935c7,0,[],,13,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,15,4179803:fbrt_cutin:initial:9,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,False,False,False,legacy-2371eac8ee2bb00296675a90,0,[],,14,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,16,4179803:fbrt_stop_hold_go:initial:1,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-f6ec2c62d210df109608d654,0,[],,15,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,17,4179803:fbrt_cutout_static:initial:23,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-c01264158af6aa72e9bd1de5,0,[],,16,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,18,4179803:fbrt_stop_hold_go:initial:24,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-9d3f5e4f00ad37f10d72b170,0,[],,17,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,19,4179803:fbrt_stop_hold_go:initial:20,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-88dabf4be5d547e3e103c8e4,0,[],,18,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,20,4179803:fbrt_lead_emergency_brake:wide_initial:22,fbrt_lead_emergency_brake,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:4,regression,True,False,True,legacy-d318dda169ec9cb4907dca59,0,[],,19,1,legacy_regression_seed4179803_slow_front_brake2,4
Random,1,4179803:fbrt_lead_emergency_brake:wide_initial:6,fbrt_lead_emergency_brake,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-5817ebe8d222c33f423dbad5,0,[],,0,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,2,4179803:fbrt_stop_hold_go:initial:9,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-abbf6daa329be2baf8d04291,0,[],,1,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,3,4179803:fbrt_lead_emergency_brake:wide_initial:9,fbrt_lead_emergency_brake,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-79376fed3b162f16964374cc,0,[],,2,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,4,4179803:fbrt_cutout_static:initial:25,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-a1cc64ae1cdb087fb06e2329,0,[],,3,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,5,4179803:fbrt_cutout_static:initial:5,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-66b04e2a25d8b4d6e9492dfd,0,[],,4,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,6,4179803:fbrt_cutout_static:core_boundary:0,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-d00d3d23e0f11f06ee43f6b2,0,[],,5,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,7,4179803:fbrt_lead_emergency_brake:core_boundary:2,fbrt_lead_emergency_brake,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-4c1ad8386f1ccc77badd0ac3,0,[],,6,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,8,4179803:fbrt_cutin:initial:3,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,False,False,False,legacy-b4443eb6962b80fa35fd14c5,0,[],,7,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,9,4179803:fbrt_stop_hold_go:initial:26,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-8b42da30ed3b72a0f983a23b,0,[],,8,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,10,4179803:fbrt_stop_hold_go:initial:23,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-51acd5157e6bf1e1a13c9d59,0,[],,9,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,11,4179803:fbrt_cutin:initial:10,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,False,False,False,legacy-3e029b49cd2cbacaf9e75a59,0,[],,10,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,12,4179803:fbrt_cutin:initial:1,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,False,False,False,legacy-87c66698dba765f0d1f73935,0,[],,11,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,13,4179803:fbrt_cutin:initial:16,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,False,False,False,legacy-5c39bb2c88b43cd65eb9cb4a,0,[],,12,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,14,4179803:fbrt_stop_hold_go:probe:1,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-b3415f63e19800934da9a9ee,0,[],,13,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,15,4179803:fbrt_cutout_static:initial:7,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-fde6a1d45ee60ad412a4780f,0,[],,14,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,16,4179803:fbrt_cutout_static:initial:19,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-c1d5050c78cfa8e1e4902a48,0,[],,15,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,17,4179803:fbrt_cutin:probe:2,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,False,False,False,legacy-912a382435b590f68e75e82b,0,[],,16,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,18,4179803:fbrt_lead_emergency_brake:wide_initial:21,fbrt_lead_emergency_brake,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-291fc151dc2b3b4a3628aa47,0,[],,17,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,19,4179803:fbrt_cutout_static:initial:11,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-2414b5def0e2744546a5eaa3,0,[],,18,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,20,4179803:fbrt_cutout_static:initial:29,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:5,regression,True,False,True,legacy-0a31856e18ce1bc1a105350a,0,[],,19,1,legacy_regression_seed4179803_slow_front_brake2,5
Random,1,4179803:fbrt_stop_hold_go:initial:4,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,True,False,True,legacy-478788bbf5a6e8cc42ecdb63,0,[],,0,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,2,4179803:fbrt_stop_hold_go:initial:30,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,True,False,True,legacy-e0f268b81326d3c0dde14614,0,[],,1,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,3,4179803:fbrt_stop_hold_go:initial:1,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,True,False,True,legacy-f6ec2c62d210df109608d654,0,[],,2,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,4,4179803:fbrt_cutin:initial:3,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,False,False,False,legacy-b4443eb6962b80fa35fd14c5,0,[],,3,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,5,4179803:fbrt_cutin:initial:1,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,False,False,False,legacy-87c66698dba765f0d1f73935,0,[],,4,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,6,4179803:fbrt_stop_hold_go:initial:21,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,True,False,True,legacy-53200a6fa1ea1b16791df245,0,[],,5,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,7,4179803:fbrt_cutin:initial:24,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,False,False,False,legacy-a80cf1c05c59f862a67d9e20,0,[],,6,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,8,4179803:fbrt_cutin:initial:20,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,False,False,False,legacy-d6f9ba795e25d295c8fad0fb,0,[],,7,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,9,4179803:fbrt_stop_hold_go:initial:28,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,True,False,True,legacy-db050fb991e3d19afc127ab5,0,[],,8,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,10,4179803:fbrt_stop_hold_go:initial:16,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,True,False,True,legacy-c1e6095f2eb1017d8254bad1,0,[],,9,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,11,4179803:fbrt_cutin:initial:11,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,False,False,False,legacy-854b7570253657abcf104f1a,0,[],,10,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,12,4179803:fbrt_stop_hold_go:probe:0,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,False,False,False,legacy-f62beb4c2f46beccc8caa724,0,[],,11,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,13,4179803:fbrt_stop_hold_go:initial:9,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,True,False,True,legacy-abbf6daa329be2baf8d04291,0,[],,12,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,14,4179803:fbrt_cutout_static:initial:16,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,True,False,True,legacy-7b5530ed9bda6c5752827f03,0,[],,13,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,15,4179803:fbrt_cutin:initial:4,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,False,False,False,legacy-792fcafc6b5f3dcff16d97b3,0,[],,14,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,16,4179803:fbrt_stop_hold_go:core_extra:0,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,False,False,False,legacy-55bceb4565f354754f1d0d05,0,[],,15,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,17,4179803:fbrt_cutin:initial:25,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,False,False,False,legacy-5876bc74b41ac8a681cb68a1,0,[],,16,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,18,4179803:fbrt_cutout_static:probe:3,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,True,False,True,legacy-6f7fb755302532650c8761f2,0,[],,17,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,19,4179803:fbrt_stop_hold_go:initial:24,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,True,False,True,legacy-9d3f5e4f00ad37f10d72b170,0,[],,18,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,20,4179803:fbrt_cutin:initial:12,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:6,regression,False,False,False,legacy-447579050c146177ee26accd,0,[],,19,1,legacy_regression_seed4179803_slow_front_brake2,6
Random,1,4179803:fbrt_cutout_static:initial:11,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-2414b5def0e2744546a5eaa3,0,[],,0,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,2,4179803:fbrt_stop_hold_go:initial:2,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,False,False,False,legacy-ca67a0dcebca01961b9cd8bb,0,[],,1,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,3,4179803:fbrt_cutin:initial:25,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,False,False,False,legacy-5876bc74b41ac8a681cb68a1,0,[],,2,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,4,4179803:fbrt_cutout_static:initial:31,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-c456a4f362f4753432ae5a9c,0,[],,3,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,5,4179803:fbrt_stop_hold_go:initial:4,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-478788bbf5a6e8cc42ecdb63,0,[],,4,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,6,4179803:fbrt_cutin:initial:21,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,False,False,False,legacy-60164fb8985e77d9c0da05de,0,[],,5,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,7,4179803:fbrt_stop_hold_go:probe:3,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-3bdce6ccb39661d6967aa096,0,[],,6,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,8,4179803:fbrt_stop_hold_go:initial:28,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-db050fb991e3d19afc127ab5,0,[],,7,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,9,4179803:fbrt_stop_hold_go:initial:8,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-9889b709b64f1cb58d631083,0,[],,8,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,10,4179803:fbrt_cutin:core_boundary:0,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,False,False,False,legacy-c3dc45727a97bde1b7517b23,0,[],,9,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,11,4179803:fbrt_cutin:initial:30,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,False,False,False,legacy-1f03e925b65e2be0d42d8350,0,[],,10,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,12,4179803:fbrt_stop_hold_go:initial:27,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-ac0354cb2a0ab38bdd6a44e4,0,[],,11,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,13,4179803:fbrt_cutout_static:probe:1,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-3148d531b36257b1076f6b8d,0,[],,12,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,14,4179803:fbrt_cutout_static:initial:1,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-3303c9c4628ac6d1f9e10950,0,[],,13,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,15,4179803:fbrt_stop_hold_go:initial:5,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-f4899d3194495c3dce450d78,0,[],,14,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,16,4179803:fbrt_lead_emergency_brake:wide_initial:6,fbrt_lead_emergency_brake,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-5817ebe8d222c33f423dbad5,0,[],,15,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,17,4179803:fbrt_cutout_static:probe:3,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-6f7fb755302532650c8761f2,0,[],,16,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,18,4179803:fbrt_cutin:initial:5,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,False,False,False,legacy-259794276a6a98cca32302f4,0,[],,17,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,19,4179803:fbrt_lead_emergency_brake:wide_initial:21,fbrt_lead_emergency_brake,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-291fc151dc2b3b4a3628aa47,0,[],,18,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,20,4179803:fbrt_cutout_static:initial:4,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:7,regression,True,False,True,legacy-16918215791c346c26ada21a,0,[],,19,1,legacy_regression_seed4179803_slow_front_brake2,7
Random,1,4179803:fbrt_stop_hold_go:initial:17,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,True,False,True,legacy-f40b7ffb4deaca51aaa0f6db,0,[],,0,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,2,4179803:fbrt_stop_hold_go:core_extra:1,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,True,False,True,legacy-85f88ec46768974588ced5e2,0,[],,1,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,3,4179803:fbrt_lead_emergency_brake:wide_initial:22,fbrt_lead_emergency_brake,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,True,False,True,legacy-d318dda169ec9cb4907dca59,0,[],,2,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,4,4179803:fbrt_cutout_static:initial:21,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,True,False,True,legacy-12de2eab6e7a99b5684b40ba,0,[],,3,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,5,4179803:fbrt_cutout_static:initial:9,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,True,False,True,legacy-2e93bbecf7b573d2b48636a0,0,[],,4,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,6,4179803:fbrt_cutout_static:initial:13,fbrt_cutout_static,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,True,False,True,legacy-7e408447e615d43a34b0cf43,0,[],,5,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,7,4179803:fbrt_cutin:initial:25,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,False,False,False,legacy-5876bc74b41ac8a681cb68a1,0,[],,6,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,8,4179803:fbrt_stop_hold_go:core_extra:0,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,False,False,False,legacy-55bceb4565f354754f1d0d05,0,[],,7,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,9,4179803:fbrt_cutin:initial:19,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,False,False,False,legacy-4175e4c98e83aa2a957f118c,0,[],,8,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,10,4179803:fbrt_cutin:probe:2,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,False,False,False,legacy-912a382435b590f68e75e82b,0,[],,9,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,11,4179803:fbrt_stop_hold_go:initial:21,fbrt_stop_hold_go,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,True,False,True,legacy-53200a6fa1ea1b16791df245,0,[],,10,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,12,4179803:fbrt_cutin:initial:4,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,False,False,False,legacy-792fcafc6b5f3dcff16d97b3,0,[],,11,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,13,4179803:fbrt_lead_emergency_brake:wide_initial:6,fbrt_lead_emergency_brake,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,True,False,True,legacy-5817ebe8d222c33f423dbad5,0,[],,12,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,14,4179803:fbrt_cutin:initial:1,fbrt_cutin,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,False,False,False,legacy-87c66698dba765f0d1f73935,0,[],,13,1,legacy_regression_seed4179803_slow_front_brake2,8
Random,15,4179803:fbrt_lead_emergency_brake:wide_initial:17,fbrt_lead_emergency_brake,seeded_random_without_replacement,slow_front_brake2,legacy_regression_seed4179803_slow_front_brake2:Random:8,regression,True,False,True,legacy-361e2207404c3edb2085c68e,0,[],,14,1,legacy_regression_seed4179803_slow_front_brake2,8
